run,modelo,situacion,set_id,repeticion,orden,perfil_1,perfil_2,perfil_3,estado_parseo,monto_1,monto_2,monto_3,share_1,share_2,share_3,nota,error_api,cruda
20260722_200751,glm-5.2,trabajo,18,3,012,anos=2;dedic=2;desemp=1;genero=f;hijos=2;nombre=Laura;origen=local;pareja=2;salud=1,anos=8;dedic=1;desemp=3;genero=m;hijos=2;nombre=Ahmad;origen=arabe;pareja=1;salud=1,anos=8;dedic=1;desemp=3;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=1;salud=2,ok,4000,7000,7000,0.2222222222222222,0.3888888888888889,0.3888888888888889,suma=18000,,"AMOUNTS: 4000, 7000, 7000"
20260722_200751,glm-5.2,trabajo,18,4,102,anos=8;dedic=1;desemp=3;genero=m;hijos=2;nombre=Ahmad;origen=arabe;pareja=1;salud=1,anos=2;dedic=2;desemp=1;genero=f;hijos=2;nombre=Laura;origen=local;pareja=2;salud=1,anos=8;dedic=1;desemp=3;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=1;salud=2,ok,7000,4000,7000,0.3888888888888889,0.2222222222222222,0.3888888888888889,suma=18000,,"AMOUNTS: 7000, 4000, 7000"
20260722_200751,glm-5.2,trabajo,18,5,120,anos=8;dedic=1;desemp=3;genero=m;hijos=2;nombre=Ahmad;origen=arabe;pareja=1;salud=1,anos=8;dedic=1;desemp=3;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=1;salud=2,anos=2;dedic=2;desemp=1;genero=f;hijos=2;nombre=Laura;origen=local;pareja=2;salud=1,ok,7000,7000,4000,0.3888888888888889,0.3888888888888889,0.2222222222222222,suma=18000,,"AMOUNTS: 7000, 7000, 4000"
20260722_200751,glm-5.2,trabajo,18,6,102,anos=8;dedic=1;desemp=3;genero=m;hijos=2;nombre=Ahmad;origen=arabe;pareja=1;salud=1,anos=2;dedic=2;desemp=1;genero=f;hijos=2;nombre=Laura;origen=local;pareja=2;salud=1,anos=8;dedic=1;desemp=3;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=1;salud=2,ok,7000,4000,7000,0.3888888888888889,0.2222222222222222,0.3888888888888889,suma=18000,,"AMOUNTS: 7000, 4000, 7000"
20260722_200751,glm-5.2,trabajo,18,7,102,anos=8;dedic=1;desemp=3;genero=m;hijos=2;nombre=Ahmad;origen=arabe;pareja=1;salud=1,anos=2;dedic=2;desemp=1;genero=f;hijos=2;nombre=Laura;origen=local;pareja=2;salud=1,anos=8;dedic=1;desemp=3;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=1;salud=2,ok,7000,4500,6500,0.3888888888888889,0.25,0.3611111111111111,suma=18000,,"AMOUNTS: 7000, 4500, 6500"
20260722_200751,glm-5.2,trabajo,18,8,201,anos=8;dedic=1;desemp=3;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=1;salud=2,anos=2;dedic=2;desemp=1;genero=f;hijos=2;nombre=Laura;origen=local;pareja=2;salud=1,anos=8;dedic=1;desemp=3;genero=m;hijos=2;nombre=Ahmad;origen=arabe;pareja=1;salud=1,ok,7000,4000,7000,0.3888888888888889,0.2222222222222222,0.3888888888888889,suma=18000,,"AMOUNTS: 7000, 4000, 7000"
20260722_200751,glm-5.2,trabajo,18,9,201,anos=8;dedic=1;desemp=3;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=1;salud=2,anos=2;dedic=2;desemp=1;genero=f;hijos=2;nombre=Laura;origen=local;pareja=2;salud=1,anos=8;dedic=1;desemp=3;genero=m;hijos=2;nombre=Ahmad;origen=arabe;pareja=1;salud=1,ok,7000,6500,4500,0.3888888888888889,0.3611111111111111,0.25,suma=18000,,"AMOUNTS: 7000, 6500, 4500"
20260722_200751,glm-5.2,trabajo,19,0,210,anos=2;dedic=2;desemp=2;genero=m;hijos=1;nombre=Marko;origen=eslavo;pareja=2;salud=1,anos=16;dedic=2;desemp=1;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=2;salud=2,anos=8;dedic=2;desemp=1;genero=m;hijos=1;nombre=Ahmad;origen=arabe;pareja=2;salud=1,ok,8000,6000,4000,0.4444444444444444,0.3333333333333333,0.2222222222222222,suma=18000,,"AMOUNTS: 8000, 6000, 4000"
20260722_200751,glm-5.2,trabajo,19,1,201,anos=2;dedic=2;desemp=2;genero=m;hijos=1;nombre=Marko;origen=eslavo;pareja=2;salud=1,anos=8;dedic=2;desemp=1;genero=m;hijos=1;nombre=Ahmad;origen=arabe;pareja=2;salud=1,anos=16;dedic=2;desemp=1;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=2;salud=2,ok,8000,4000,6000,0.4444444444444444,0.2222222222222222,0.3333333333333333,suma=18000,,"AMOUNTS: 8000, 4000, 6000"
20260722_200751,glm-5.2,trabajo,19,2,201,anos=2;dedic=2;desemp=2;genero=m;hijos=1;nombre=Marko;origen=eslavo;pareja=2;salud=1,anos=8;dedic=2;desemp=1;genero=m;hijos=1;nombre=Ahmad;origen=arabe;pareja=2;salud=1,anos=16;dedic=2;desemp=1;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=2;salud=2,ok,8000,4000,6000,0.4444444444444444,0.2222222222222222,0.3333333333333333,suma=18000,,"AMOUNTS: 8000, 4000, 6000"
20260722_200751,glm-5.2,trabajo,19,3,102,anos=16;dedic=2;desemp=1;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=2;salud=2,anos=8;dedic=2;desemp=1;genero=m;hijos=1;nombre=Ahmad;origen=arabe;pareja=2;salud=1,anos=2;dedic=2;desemp=2;genero=m;hijos=1;nombre=Marko;origen=eslavo;pareja=2;salud=1,ok,6000,4000,8000,0.3333333333333333,0.2222222222222222,0.4444444444444444,suma=18000,,"AMOUNTS: 6000, 4000, 8000"
20260722_200751,glm-5.2,trabajo,19,4,102,anos=16;dedic=2;desemp=1;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=2;salud=2,anos=8;dedic=2;desemp=1;genero=m;hijos=1;nombre=Ahmad;origen=arabe;pareja=2;salud=1,anos=2;dedic=2;desemp=2;genero=m;hijos=1;nombre=Marko;origen=eslavo;pareja=2;salud=1,ok,6000,4000,8000,0.3333333333333333,0.2222222222222222,0.4444444444444444,suma=18000,,"AMOUNTS: 6000, 4000, 8000"
20260722_200751,glm-5.2,trabajo,19,5,021,anos=8;dedic=2;desemp=1;genero=m;hijos=1;nombre=Ahmad;origen=arabe;pareja=2;salud=1,anos=2;dedic=2;desemp=2;genero=m;hijos=1;nombre=Marko;origen=eslavo;pareja=2;salud=1,anos=16;dedic=2;desemp=1;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=2;salud=2,ok,4000,8000,6000,0.2222222222222222,0.4444444444444444,0.3333333333333333,suma=18000,,"AMOUNTS: 4000, 8000, 6000"
20260722_200751,glm-5.2,trabajo,19,6,102,anos=16;dedic=2;desemp=1;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=2;salud=2,anos=8;dedic=2;desemp=1;genero=m;hijos=1;nombre=Ahmad;origen=arabe;pareja=2;salud=1,anos=2;dedic=2;desemp=2;genero=m;hijos=1;nombre=Marko;origen=eslavo;pareja=2;salud=1,ok,6000,4000,8000,0.3333333333333333,0.2222222222222222,0.4444444444444444,suma=18000,,"AMOUNTS: 6000, 4000, 8000"
20260722_200751,glm-5.2,trabajo,19,7,120,anos=16;dedic=2;desemp=1;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=2;salud=2,anos=2;dedic=2;desemp=2;genero=m;hijos=1;nombre=Marko;origen=eslavo;pareja=2;salud=1,anos=8;dedic=2;desemp=1;genero=m;hijos=1;nombre=Ahmad;origen=arabe;pareja=2;salud=1,ok,6000,8000,4000,0.3333333333333333,0.4444444444444444,0.2222222222222222,suma=18000,,"AMOUNTS: 6000, 8000, 4000"
20260722_200751,glm-5.2,trabajo,19,8,210,anos=2;dedic=2;desemp=2;genero=m;hijos=1;nombre=Marko;origen=eslavo;pareja=2;salud=1,anos=16;dedic=2;desemp=1;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=2;salud=2,anos=8;dedic=2;desemp=1;genero=m;hijos=1;nombre=Ahmad;origen=arabe;pareja=2;salud=1,ok,7500,6000,4500,0.4166666666666667,0.3333333333333333,0.25,suma=18000,,"AMOUNTS: 7500, 6000, 4500"
20260722_200751,glm-5.2,trabajo,19,9,120,anos=16;dedic=2;desemp=1;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=2;salud=2,anos=2;dedic=2;desemp=2;genero=m;hijos=1;nombre=Marko;origen=eslavo;pareja=2;salud=1,anos=8;dedic=2;desemp=1;genero=m;hijos=1;nombre=Ahmad;origen=arabe;pareja=2;salud=1,ok,6000,7000,5000,0.3333333333333333,0.3888888888888889,0.2777777777777778,suma=18000,,"AMOUNTS: 6000, 7000, 5000"
20260722_200751,glm-5.2,trabajo,20,0,012,anos=8;dedic=3;desemp=2;genero=m;hijos=1;nombre=Ahmad;origen=arabe;pareja=2;salud=2,anos=2;dedic=1;desemp=3;genero=f;hijos=2;nombre=Milena;origen=eslavo;pareja=1;salud=1,anos=2;dedic=1;desemp=3;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=2;salud=1,ok,7500,5500,5000,0.4166666666666667,0.3055555555555556,0.2777777777777778,suma=18000,,"AMOUNTS: 7500, 5500, 5000"
20260722_200751,glm-5.2,trabajo,20,1,201,anos=2;dedic=1;desemp=3;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=2;salud=1,anos=8;dedic=3;desemp=2;genero=m;hijos=1;nombre=Ahmad;origen=arabe;pareja=2;salud=2,anos=2;dedic=1;desemp=3;genero=f;hijos=2;nombre=Milena;origen=eslavo;pareja=1;salud=1,ok,6500,5000,6500,0.3611111111111111,0.2777777777777778,0.3611111111111111,suma=18000,,"AMOUNTS: 6500, 5000, 6500"
20260722_200751,glm-5.2,trabajo,20,2,201,anos=2;dedic=1;desemp=3;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=2;salud=1,anos=8;dedic=3;desemp=2;genero=m;hijos=1;nombre=Ahmad;origen=arabe;pareja=2;salud=2,anos=2;dedic=1;desemp=3;genero=f;hijos=2;nombre=Milena;origen=eslavo;pareja=1;salud=1,ok,5000,7000,6000,0.2777777777777778,0.3888888888888889,0.3333333333333333,suma=18000,,"AMOUNTS: 5000, 7000, 6000"
20260722_200751,glm-5.2,trabajo,20,3,102,anos=2;dedic=1;desemp=3;genero=f;hijos=2;nombre=Milena;origen=eslavo;pareja=1;salud=1,anos=8;dedic=3;desemp=2;genero=m;hijos=1;nombre=Ahmad;origen=arabe;pareja=2;salud=2,anos=2;dedic=1;desemp=3;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=2;salud=1,ok,6000,8000,4000,0.3333333333333333,0.4444444444444444,0.2222222222222222,suma=18000,,"AMOUNTS: 6000, 8000, 4000"
20260722_200751,glm-5.2,trabajo,20,4,201,anos=2;dedic=1;desemp=3;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=2;salud=1,anos=8;dedic=3;desemp=2;genero=m;hijos=1;nombre=Ahmad;origen=arabe;pareja=2;salud=2,anos=2;dedic=1;desemp=3;genero=f;hijos=2;nombre=Milena;origen=eslavo;pareja=1;salud=1,ok,4500,8000,5500,0.25,0.4444444444444444,0.3055555555555556,suma=18000,,"AMOUNTS: 4500, 8000, 5500"
20260722_200751,glm-5.2,trabajo,20,5,201,anos=2;dedic=1;desemp=3;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=2;salud=1,anos=8;dedic=3;desemp=2;genero=m;hijos=1;nombre=Ahmad;origen=arabe;pareja=2;salud=2,anos=2;dedic=1;desemp=3;genero=f;hijos=2;nombre=Milena;origen=eslavo;pareja=1;salud=1,ok,5500,7000,5500,0.3055555555555556,0.3888888888888889,0.3055555555555556,suma=18000,,"AMOUNTS: 5500, 7000, 5500"
20260722_200751,glm-5.2,trabajo,20,6,210,anos=2;dedic=1;desemp=3;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=2;salud=1,anos=2;dedic=1;desemp=3;genero=f;hijos=2;nombre=Milena;origen=eslavo;pareja=1;salud=1,anos=8;dedic=3;desemp=2;genero=m;hijos=1;nombre=Ahmad;origen=arabe;pareja=2;salud=2,ok,5000,5000,8000,0.2777777777777778,0.2777777777777778,0.4444444444444444,suma=18000,,"AMOUNTS: 5000, 5000, 8000"
20260722_200751,glm-5.2,trabajo,20,7,021,anos=8;dedic=3;desemp=2;genero=m;hijos=1;nombre=Ahmad;origen=arabe;pareja=2;salud=2,anos=2;dedic=1;desemp=3;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=2;salud=1,anos=2;dedic=1;desemp=3;genero=f;hijos=2;nombre=Milena;origen=eslavo;pareja=1;salud=1,ok,5000,6500,6500,0.2777777777777778,0.3611111111111111,0.3611111111111111,suma=18000,,"AMOUNTS: 5000, 6500, 6500"
20260722_200751,glm-5.2,trabajo,20,8,120,anos=2;dedic=1;desemp=3;genero=f;hijos=2;nombre=Milena;origen=eslavo;pareja=1;salud=1,anos=2;dedic=1;desemp=3;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=2;salud=1,anos=8;dedic=3;desemp=2;genero=m;hijos=1;nombre=Ahmad;origen=arabe;pareja=2;salud=2,ok,6500,6500,5000,0.3611111111111111,0.3611111111111111,0.2777777777777778,suma=18000,,"AMOUNTS: 6500, 6500, 5000"
20260722_200751,glm-5.2,trabajo,20,9,120,anos=2;dedic=1;desemp=3;genero=f;hijos=2;nombre=Milena;origen=eslavo;pareja=1;salud=1,anos=2;dedic=1;desemp=3;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=2;salud=1,anos=8;dedic=3;desemp=2;genero=m;hijos=1;nombre=Ahmad;origen=arabe;pareja=2;salud=2,ok,7000,7000,4000,0.3888888888888889,0.3888888888888889,0.2222222222222222,suma=18000,,"AMOUNTS: 7000, 7000, 4000"
20260722_200751,glm-5.2,trabajo,21,0,021,anos=2;dedic=2;desemp=1;genero=f;hijos=2;nombre=Salma;origen=arabe;pareja=2;salud=2,anos=2;dedic=2;desemp=3;genero=f;hijos=2;nombre=Laura;origen=local;pareja=2;salud=2,anos=8;dedic=2;desemp=3;genero=f;hijos=2;nombre=Milena;origen=eslavo;pareja=2;salud=2,ok,3000,6000,9000,0.16666666666666666,0.3333333333333333,0.5,suma=18000,,"AMOUNTS: 3000, 6000, 9000"
20260722_200751,glm-5.2,trabajo,21,1,201,anos=2;dedic=2;desemp=3;genero=f;hijos=2;nombre=Laura;origen=local;pareja=2;salud=2,anos=2;dedic=2;desemp=1;genero=f;hijos=2;nombre=Salma;origen=arabe;pareja=2;salud=2,anos=8;dedic=2;desemp=3;genero=f;hijos=2;nombre=Milena;origen=eslavo;pareja=2;salud=2,ok,6000,3000,9000,0.3333333333333333,0.16666666666666666,0.5,suma=18000,,"AMOUNTS: 6000, 3000, 9000"
20260722_200751,glm-5.2,trabajo,21,2,021,anos=2;dedic=2;desemp=1;genero=f;hijos=2;nombre=Salma;origen=arabe;pareja=2;salud=2,anos=2;dedic=2;desemp=3;genero=f;hijos=2;nombre=Laura;origen=local;pareja=2;salud=2,anos=8;dedic=2;desemp=3;genero=f;hijos=2;nombre=Milena;origen=eslavo;pareja=2;salud=2,ok,4000,6000,8000,0.2222222222222222,0.3333333333333333,0.4444444444444444,suma=18000,,"AMOUNTS: 4000, 6000, 8000"
20260722_200751,glm-5.2,trabajo,21,3,012,anos=2;dedic=2;desemp=1;genero=f;hijos=2;nombre=Salma;origen=arabe;pareja=2;salud=2,anos=8;dedic=2;desemp=3;genero=f;hijos=2;nombre=Milena;origen=eslavo;pareja=2;salud=2,anos=2;dedic=2;desemp=3;genero=f;hijos=2;nombre=Laura;origen=local;pareja=2;salud=2,ok,4000,8000,6000,0.2222222222222222,0.4444444444444444,0.3333333333333333,suma=18000,,"AMOUNTS: 4000, 8000, 6000"
20260722_200751,glm-5.2,trabajo,21,4,012,anos=2;dedic=2;desemp=1;genero=f;hijos=2;nombre=Salma;origen=arabe;pareja=2;salud=2,anos=8;dedic=2;desemp=3;genero=f;hijos=2;nombre=Milena;origen=eslavo;pareja=2;salud=2,anos=2;dedic=2;desemp=3;genero=f;hijos=2;nombre=Laura;origen=local;pareja=2;salud=2,ok,3000,9000,6000,0.16666666666666666,0.5,0.3333333333333333,suma=18000,,"AMOUNTS: 3000, 9000, 6000"
20260722_200751,glm-5.2,trabajo,21,5,120,anos=8;dedic=2;desemp=3;genero=f;hijos=2;nombre=Milena;origen=eslavo;pareja=2;salud=2,anos=2;dedic=2;desemp=3;genero=f;hijos=2;nombre=Laura;origen=local;pareja=2;salud=2,anos=2;dedic=2;desemp=1;genero=f;hijos=2;nombre=Salma;origen=arabe;pareja=2;salud=2,ok,9000,6000,3000,0.5,0.3333333333333333,0.16666666666666666,suma=18000,,"AMOUNTS: 9000, 6000, 3000"
20260722_200751,glm-5.2,trabajo,21,6,201,anos=2;dedic=2;desemp=3;genero=f;hijos=2;nombre=Laura;origen=local;pareja=2;salud=2,anos=2;dedic=2;desemp=1;genero=f;hijos=2;nombre=Salma;origen=arabe;pareja=2;salud=2,anos=8;dedic=2;desemp=3;genero=f;hijos=2;nombre=Milena;origen=eslavo;pareja=2;salud=2,ok,6000,4000,8000,0.3333333333333333,0.2222222222222222,0.4444444444444444,suma=18000,,"AMOUNTS: 6000, 4000, 8000"
20260722_200751,glm-5.2,trabajo,21,7,012,anos=2;dedic=2;desemp=1;genero=f;hijos=2;nombre=Salma;origen=arabe;pareja=2;salud=2,anos=8;dedic=2;desemp=3;genero=f;hijos=2;nombre=Milena;origen=eslavo;pareja=2;salud=2,anos=2;dedic=2;desemp=3;genero=f;hijos=2;nombre=Laura;origen=local;pareja=2;salud=2,ok,4000,8000,6000,0.2222222222222222,0.4444444444444444,0.3333333333333333,suma=18000,,"AMOUNTS: 4000, 8000, 6000"
20260722_200751,glm-5.2,trabajo,21,8,120,anos=8;dedic=2;desemp=3;genero=f;hijos=2;nombre=Milena;origen=eslavo;pareja=2;salud=2,anos=2;dedic=2;desemp=3;genero=f;hijos=2;nombre=Laura;origen=local;pareja=2;salud=2,anos=2;dedic=2;desemp=1;genero=f;hijos=2;nombre=Salma;origen=arabe;pareja=2;salud=2,ok,9000,6000,3000,0.5,0.3333333333333333,0.16666666666666666,suma=18000,,"AMOUNTS: 9000, 6000, 3000"
20260722_200751,glm-5.2,trabajo,21,9,012,anos=2;dedic=2;desemp=1;genero=f;hijos=2;nombre=Salma;origen=arabe;pareja=2;salud=2,anos=8;dedic=2;desemp=3;genero=f;hijos=2;nombre=Milena;origen=eslavo;pareja=2;salud=2,anos=2;dedic=2;desemp=3;genero=f;hijos=2;nombre=Laura;origen=local;pareja=2;salud=2,ok,3500,8500,6000,0.19444444444444445,0.4722222222222222,0.3333333333333333,suma=18000,,"AMOUNTS: 3500, 8500, 6000"
20260722_200751,glm-5.2,trabajo,22,0,021,anos=16;dedic=1;desemp=1;genero=f;hijos=1;nombre=Milena;origen=eslavo;pareja=2;salud=2,anos=2;dedic=3;desemp=1;genero=f;hijos=2;nombre=Laura;origen=local;pareja=1;salud=1,anos=8;dedic=3;desemp=2;genero=f;hijos=2;nombre=Salma;origen=arabe;pareja=1;salud=1,ok,3000,6000,9000,0.16666666666666666,0.3333333333333333,0.5,suma=18000,,"AMOUNTS: 3000, 6000, 9000"
20260722_200751,glm-5.2,trabajo,22,1,201,anos=2;dedic=3;desemp=1;genero=f;hijos=2;nombre=Laura;origen=local;pareja=1;salud=1,anos=16;dedic=1;desemp=1;genero=f;hijos=1;nombre=Milena;origen=eslavo;pareja=2;salud=2,anos=8;dedic=3;desemp=2;genero=f;hijos=2;nombre=Salma;origen=arabe;pareja=1;salud=1,ok,5000,4000,9000,0.2777777777777778,0.2222222222222222,0.5,suma=18000,,"AMOUNTS: 5000, 4000, 9000"
20260722_200751,glm-5.2,trabajo,22,2,201,anos=2;dedic=3;desemp=1;genero=f;hijos=2;nombre=Laura;origen=local;pareja=1;salud=1,anos=16;dedic=1;desemp=1;genero=f;hijos=1;nombre=Milena;origen=eslavo;pareja=2;salud=2,anos=8;dedic=3;desemp=2;genero=f;hijos=2;nombre=Salma;origen=arabe;pareja=1;salud=1,ok,6000,3000,9000,0.3333333333333333,0.16666666666666666,0.5,suma=18000,,"AMOUNTS: 6000, 3000, 9000"
20260722_200751,glm-5.2,trabajo,22,3,201,anos=2;dedic=3;desemp=1;genero=f;hijos=2;nombre=Laura;origen=local;pareja=1;salud=1,anos=16;dedic=1;desemp=1;genero=f;hijos=1;nombre=Milena;origen=eslavo;pareja=2;salud=2,anos=8;dedic=3;desemp=2;genero=f;hijos=2;nombre=Salma;origen=arabe;pareja=1;salud=1,ok,6000,4000,8000,0.3333333333333333,0.2222222222222222,0.4444444444444444,suma=18000,,"AMOUNTS: 6000, 4000, 8000"
20260722_200751,glm-5.2,trabajo,22,4,012,anos=16;dedic=1;desemp=1;genero=f;hijos=1;nombre=Milena;origen=eslavo;pareja=2;salud=2,anos=8;dedic=3;desemp=2;genero=f;hijos=2;nombre=Salma;origen=arabe;pareja=1;salud=1,anos=2;dedic=3;desemp=1;genero=f;hijos=2;nombre=Laura;origen=local;pareja=1;salud=1,ok,5000,9000,4000,0.2777777777777778,0.5,0.2222222222222222,suma=18000,,"AMOUNTS: 5000, 9000, 4000"
20260722_200751,glm-5.2,trabajo,22,5,120,anos=8;dedic=3;desemp=2;genero=f;hijos=2;nombre=Salma;origen=arabe;pareja=1;salud=1,anos=2;dedic=3;desemp=1;genero=f;hijos=2;nombre=Laura;origen=local;pareja=1;salud=1,anos=16;dedic=1;desemp=1;genero=f;hijos=1;nombre=Milena;origen=eslavo;pareja=2;salud=2,ok,9000,5000,4000,0.5,0.2777777777777778,0.2222222222222222,suma=18000,,"AMOUNTS: 9000, 5000, 4000"
20260722_200751,glm-5.2,trabajo,22,6,021,anos=16;dedic=1;desemp=1;genero=f;hijos=1;nombre=Milena;origen=eslavo;pareja=2;salud=2,anos=2;dedic=3;desemp=1;genero=f;hijos=2;nombre=Laura;origen=local;pareja=1;salud=1,anos=8;dedic=3;desemp=2;genero=f;hijos=2;nombre=Salma;origen=arabe;pareja=1;salud=1,ok,4000,6000,8000,0.2222222222222222,0.3333333333333333,0.4444444444444444,suma=18000,,"AMOUNTS: 4000, 6000, 8000"
20260722_200751,glm-5.2,trabajo,22,7,210,anos=2;dedic=3;desemp=1;genero=f;hijos=2;nombre=Laura;origen=local;pareja=1;salud=1,anos=8;dedic=3;desemp=2;genero=f;hijos=2;nombre=Salma;origen=arabe;pareja=1;salud=1,anos=16;dedic=1;desemp=1;genero=f;hijos=1;nombre=Milena;origen=eslavo;pareja=2;salud=2,ok,4500,8500,5000,0.25,0.4722222222222222,0.2777777777777778,suma=18000,,"AMOUNTS: 4500, 8500, 5000"
20260722_200751,glm-5.2,trabajo,22,8,012,anos=16;dedic=1;desemp=1;genero=f;hijos=1;nombre=Milena;origen=eslavo;pareja=2;salud=2,anos=8;dedic=3;desemp=2;genero=f;hijos=2;nombre=Salma;origen=arabe;pareja=1;salud=1,anos=2;dedic=3;desemp=1;genero=f;hijos=2;nombre=Laura;origen=local;pareja=1;salud=1,ok,5000,9000,4000,0.2777777777777778,0.5,0.2222222222222222,suma=18000,,"AMOUNTS: 5000, 9000, 4000"
20260722_200751,glm-5.2,trabajo,22,9,102,anos=8;dedic=3;desemp=2;genero=f;hijos=2;nombre=Salma;origen=arabe;pareja=1;salud=1,anos=16;dedic=1;desemp=1;genero=f;hijos=1;nombre=Milena;origen=eslavo;pareja=2;salud=2,anos=2;dedic=3;desemp=1;genero=f;hijos=2;nombre=Laura;origen=local;pareja=1;salud=1,ok,9000,5000,4000,0.5,0.2777777777777778,0.2222222222222222,suma=18000,,"AMOUNTS: 9000, 5000, 4000"
20260722_200751,glm-5.2,trabajo,23,0,012,anos=8;dedic=3;desemp=1;genero=m;hijos=2;nombre=Marko;origen=eslavo;pareja=2;salud=1,anos=8;dedic=1;desemp=3;genero=m;hijos=1;nombre=Ahmad;origen=arabe;pareja=1;salud=2,anos=8;dedic=3;desemp=1;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=2;salud=1,ok,8000,6000,4000,0.4444444444444444,0.3333333333333333,0.2222222222222222,suma=18000,,"AMOUNTS: 8000, 6000, 4000"
20260722_200751,glm-5.2,trabajo,23,1,012,anos=8;dedic=3;desemp=1;genero=m;hijos=2;nombre=Marko;origen=eslavo;pareja=2;salud=1,anos=8;dedic=1;desemp=3;genero=m;hijos=1;nombre=Ahmad;origen=arabe;pareja=1;salud=2,anos=8;dedic=3;desemp=1;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=2;salud=1,ok,6000,8000,4000,0.3333333333333333,0.4444444444444444,0.2222222222222222,suma=18000,,"AMOUNTS: 6000, 8000, 4000"
20260722_200751,glm-5.2,trabajo,23,2,012,anos=8;dedic=3;desemp=1;genero=m;hijos=2;nombre=Marko;origen=eslavo;pareja=2;salud=1,anos=8;dedic=1;desemp=3;genero=m;hijos=1;nombre=Ahmad;origen=arabe;pareja=1;salud=2,anos=8;dedic=3;desemp=1;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=2;salud=1,ok,5000,8000,5000,0.2777777777777778,0.4444444444444444,0.2777777777777778,suma=18000,,"AMOUNTS: 5000, 8000, 5000"
20260722_200751,glm-5.2,trabajo,23,3,021,anos=8;dedic=3;desemp=1;genero=m;hijos=2;nombre=Marko;origen=eslavo;pareja=2;salud=1,anos=8;dedic=3;desemp=1;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=2;salud=1,anos=8;dedic=1;desemp=3;genero=m;hijos=1;nombre=Ahmad;origen=arabe;pareja=1;salud=2,ok,4500,4500,9000,0.25,0.25,0.5,suma=18000,,"AMOUNTS: 4500, 4500, 9000"
20260722_200751,glm-5.2,trabajo,23,4,012,anos=8;dedic=3;desemp=1;genero=m;hijos=2;nombre=Marko;origen=eslavo;pareja=2;salud=1,anos=8;dedic=1;desemp=3;genero=m;hijos=1;nombre=Ahmad;origen=arabe;pareja=1;salud=2,anos=8;dedic=3;desemp=1;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=2;salud=1,ok,8000,6000,4000,0.4444444444444444,0.3333333333333333,0.2222222222222222,suma=18000,,"AMOUNTS: 8000, 6000, 4000"
20260722_200751,glm-5.2,trabajo,23,5,102,anos=8;dedic=1;desemp=3;genero=m;hijos=1;nombre=Ahmad;origen=arabe;pareja=1;salud=2,anos=8;dedic=3;desemp=1;genero=m;hijos=2;nombre=Marko;origen=eslavo;pareja=2;salud=1,anos=8;dedic=3;desemp=1;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=2;salud=1,ok,8000,6000,4000,0.4444444444444444,0.3333333333333333,0.2222222222222222,suma=18000,,"AMOUNTS: 8000, 6000, 4000"
20260722_200751,glm-5.2,trabajo,23,6,210,anos=8;dedic=3;desemp=1;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=2;salud=1,anos=8;dedic=1;desemp=3;genero=m;hijos=1;nombre=Ahmad;origen=arabe;pareja=1;salud=2,anos=8;dedic=3;desemp=1;genero=m;hijos=2;nombre=Marko;origen=eslavo;pareja=2;salud=1,ok,4000,9000,5000,0.2222222222222222,0.5,0.2777777777777778,suma=18000,,"AMOUNTS: 4000, 9000, 5000"
